id,type,name,address,
5911,restaurant,850° Pizzaeria,Lake Shore Boulevard West,
5912,veterinary,Long Brach Animal Clinic,Lake Shore Boulevard West,
5913,pub,Europa Sports Cafe,Brown's Line,
5914,fast_food,Allin Mikuna Soups & Take-out,Brown's Line,
5915,dentist,Browns Line Dental,Brown's Line,
5916,restaurant,Dong Gia,Brown's Line,
5917,restaurant,Noceri's Meet n' Eat,Brown's Line,
5918,dentist,Browns Line Dentistry,Brown's Line,
5919,cafe,Roseto Cafe,Brown's Line,
5920,restaurant,Feast of Dilli,Brown's Line,
5921,fast_food,Pizza Pizza,Brown's Line,
5922,restaurant,South Shore Bar & Grill,Brown's Line,
5923,music_school,Super Tonic Music School,Brown's Line,
5924,fast_food,OBQ burgers,Brown's Line,
5925,fast_food,The Burger's Priest,Adelaide Street West,
5926,social_facility,John Howard Society of Toronto,Lake Shore Boulevard West,
5927,cafe,Simon Sushi,Lake Shore Boulevard West,
5928,fast_food,Bros BBQ,Lake Shore Boulevard West,
5929,fast_food,Tasty Korea,Lake Shore Boulevard West,
5930,fast_food,Domino's,Lake Shore Boulevard West,
5931,bank,Alterna Savings,Lake Shore Boulevard West,
5932,bank,St. Stanislaus-St. Casimer's Polish Parishes Credit Union Ltd,Lake Shore Boulevard West,
5933,library,Toronto Public Library - New Toronto,Eleventh Street,
5934,fast_food,Mangoes,Lake Shore Boulevard West,
5935,library,Toronto Public Library - Alderwood,Orianna Drive,
5936,community_centre,Ken Cox Community Centre,Colonel Samuel Smith Park Drive,
5937,storage,Safe Storage Depot,Wilson Avenue,
5938,banquet_hall,St. Andrew's Club & Conference Centre,King Street West,
5939,waste_disposal,Scarborough Disposal Ltd.,Raleigh Avenue,
5940,cafe,Yonge/Merton,Merton Street,
5941,cafe,Lit Espresso Bar,Bayview Avenue,
5942,place_of_worship,Sidh Shakti Babaji Mandir,Islington Avenue,
5943,restaurant,Da Leonardo Bistro,MacKay Avenue,
5944,cafe,Ezra's Pound,Dupont Street,
5945,cafe,Field Trip Cafe,Westmoreland Avenue,
5946,fast_food,241 Pizza,Bloor Street West,
5947,pub,Village Genius Pub,McCaul Street,
5948,fast_food,Hero Certified Burgers,Yonge Street,
5949,restaurant,Trius + AiM,Brown's Line,
5950,parking,Harbourfront Parking Lot P2,Queens Quay West,
5951,restaurant,Taste of Thailand Cuisine,Dundas Street West,
5952,car_rental,Enterprise,Dundas Street West,
5953,pharmacy,Lingeman IDA Pharmacy,Jane Street,
5954,restaurant,The Pear Tree,Parliament Street,
5955,restaurant,Alma,Bloor Street West,
5956,pub,Duffy's Tavern,Bloor Street West,
5957,dentist,Dr Tang Tri Nguyen, DDS,Bloor Street West,
5958,fast_food,Zaad,Bloor Street West,
5959,restaurant,St. Louis Bar & Grill,Bloor Street West,
5960,restaurant,Grillies,Bloor Street West,
5961,bar,Bar Neon,Bloor Street West,
5962,restaurant,Vietnam Lovely Noodle,Bloor Street West,
5963,restaurant,Burdock,Bloor Street West,
5964,fast_food,Caribbean Queen of Patties,Bloor Street West,
5965,fast_food,Chito's Pizza,Bloor Street West,
5966,restaurant,Swiss Chalet,Bloor Street West,
5967,restaurant,Eggsmart,Bloor Street West,
5968,restaurant,Magic Spot Grill,Bloor Street West,
5969,bank,RBC,Bloor Street West,
5970,restaurant,Gojima,Bloor Street West,
5971,pub,The Squire and Firkin,Bloor Street West,
5972,fast_food,Sushi Run,Bloor Street West,
5973,restaurant,Vintage Thai,Bloor Street West,
5974,fast_food,Mitzie's Jerk,Bloor Street West,
5975,restaurant,Creme de la Creme Cafe,Bloor Street West,
5976,pub,The Monk's Kettle,Bloor Street West,
5977,fast_food,Chuny Chun Rice Hotdog,Bloor Street West,
5978,restaurant,Hong Kong Gardens,Bloor Street West,
5979,restaurant,Vibo,Bloor Street West,
5980,restaurant,Chutneys Fine Indian Cuisine,Bloor Street West,
5981,pharmacy,Shoppers Drug Mart,Dundas Street West,
5982,pub,Gin Mill,Bloor Street West,
5983,cafe,Bonjook Cafe & Mediterranean Cuisine,Bloor Street West,
5984,fast_food,Souvlaki Hut,Bloor Street West,
5985,cafe,Cinnaholic,Bloor Street West,
5986,restaurant,Sunshine Village Grill,Bloor Street West,
5987,restaurant,Kinton Ramen,Bloor Street West,
5988,dentist,High Park Dental Care,Bloor Street West,
5989,restaurant,Durbar,Bloor Street West,
5990,pub,Bryden's,Bloor Street West,
5991,social_facility,Ukrainian Canadian Social Services,Bloor Street West,
5992,dentist,Bloorwest Dental,Bloor Street West,
5993,pub,A Dark Horse,Bloor Street West,
5994,restaurant,Westwood Grill,Annette Street,
5995,restaurant,Yogurty's,Bloor Street West,
5996,restaurant,Queen's Pasta,Bloor Street West,
5997,cinema,Humber Cinemas,Bloor Street West,
5998,restaurant,Indian Street Food Co.,Bayview Avenue,
5999,tutoring,MakerKids,Bayview Avenue,
6000,fuel,Shell,Wilson Avenue,
6001,fast_food,Retro Burger,Danforth Avenue,
6002,restaurant,Melanie's Bistro,Danforth Avenue,
6003,doctors,South East Toronto Family Health Team,Danforth Avenue,
6004,post_office,The UPS Store,Lake Shore Boulevard West,
6005,fast_food,Kibo Sushi Express,Lake Shore Boulevard West,
6006,restaurant,Sunnyside Grill,Steeles Avenue West,
6007,fast_food,241 Pizza,Parliament Street,
6008,dentist,Dr. Robert Berlin,Lake Shore Boulevard West,
6009,cafe,The Big Guy's Little Coffee Shop,Lake Shore Boulevard West,
6010,clinic,Lakeshore Village Walk-In Medical Clinic,Lake Shore Boulevard West,
6011,cafe,The Sydney Grind,Lake Shore Boulevard West,
6012,restaurant,Kyo Sushi,Lake Shore Boulevard West,
6013,wedding_chapel,Toronto Wedding Chapel,Merton Street,
6014,place_of_worship,Religious Society of Friends,Lowther Avenue,
6015,restaurant,Famoso,Bloor Street West,
6016,school,Subway Academy II,Baldwin Street,
6017,university,Centre for Urban Energy,Dalhousie Street,
6018,school,Delphi Secondary Alternative School,Chartland Boulevard South,
6019,school,Native Learning Centre,Alexander Street,
6020,school,City School,Queen's Quay West,
6021,restaurant,Estiatorio Soulas,Danforth Avenue,
6022,school,Downtown Alternative School,Lower Jarvis Street,
6023,school,SEED Alternative School,Dundas Street East,
6024,school,North East Year Round Alternative Centre,Don Mills Road,
6025,restaurant,Bar Centrale,Yonge Street,
6026,school,Oasis Alternative Secondary School,Brant Street,
6027,school,Scarborough Centre for Alternative Studies,Midland Avenue,
6028,school,Subway Academy I,Phin Avenue,
6029,police,East Collision Reporting Centre,Howden Road,
6030,police,North Collision Reporting Centre,Toryork Drive,
6031,doctors,Bio Knead Rehab & Wellness Clinic,Sheppard Avenue East,
6032,restaurant,BellyBuster,College Street,
6033,cafe,Coffee Culture,Jane Street,
6034,fast_food,Johnny's Shawarma,Kennedy Road,
6035,cafe,Wallace Espresso,Wallace Avenue,
6036,community_centre,The Native Canadian Centre of Toronto,Spadina Road,
6037,library,Toronto Public Library - Burrows Hall,Progress Avenue,
6038,childcare,Cougar Court Childcare,Eglinton Avenue East,
6039,library,Toronto Public Library - Steeles,Bamburgh Circle,
6040,community_centre,Stephen Leacock Community Centre,Birchmount Road,
6041,place_of_worship,Westminster Presbyterian Church,Birchmount Road,
6042,community_centre,Weston King Neighbourhood Centre,Weston Road,
6043,place_of_worship,Bethsalem Church Of God,Lawrence Avenue West,
6044,community_centre,Linkwood Village Recreational Centre,Pavane Linkway,
6045,place_of_worship,Korean Central Toronto Presbyterian Church,Greenland Road,
6046,place_of_worship,Presbyterian Church,The Donway East,
6047,place_of_worship,Willowdale Baptist Church,Olive Avenue,
6048,place_of_worship,Faith Church,Olive Avenue,
6049,place_of_worship,Christian Congregation,Wilson Avenue,
6050,clinic,Hincks-Dellcrest Centre,Sheppard Avenue West,
6051,doctors,The Hincks-Dellcrest Centre,Sheppard Avenue West,
6052,fast_food,Sultan of Samosas,O'Connor Drive,
6053,waste_transfer_station,Bermondsey Yard,Old Eglinton Avenue,
6054,place_of_worship,Magen David Sephardic Congregation,McAllister Road,
6055,place_of_worship,Cummer Avenue United Church,Cummer Avenue,
6056,place_of_worship,Church Of The Apostles,Sheppard Avenue West,
6057,place_of_worship,Chinese Grace Baptist Church,Claremont Street,
6058,place_of_worship,St Nicholas Parish,Bellwoods Avenue,
6059,place_of_worship,Sts Cyril & Methodius,Claremont Street,
6060,arts_centre,Koffler Gallery,Shaw Street,
6061,community_centre,Niagara Community Centre,Wellington Street West,
6062,place_of_worship,Fu Sien Tong Buddhist Temple,Niagara Street,
6063,veterinary,Humber Bay Veterinary Hospital,Lake Shore Boulevard West,
6064,cafe,Tim Hortons,Morningside Avenue,
6065,cafe,Second Cup,Wincott Drive,
6066,fast_food,Booster Juice,Wincott Drive,
6067,fast_food,Subway,Wincott Drive,
6068,bank,TD Canada Trust,Wincott Drive,
6069,fast_food,Popeyes,Islington Avenue,
6070,dentist,Dentistry on Islington,Islington Avenue,
6071,fast_food,Auntie Bell's Jamaican Cuisine,Islington Avenue,
6072,place_of_worship,Beth Habonim Congregation,Glen Park Avenue,
6073,university,Kollel Avreichim,Coldstream Avenue,
6074,fuel,Petro-Canada,Weston Road,
6075,restaurant,Momofuku,University Avenue,
6076,private_club,Soho House,Adelaide Street West,
6077,place_of_worship,Chevra Shas,Bathurst Street,
6078,place_of_worship,Humber Blvd Baptist Church,Louvain Street,
6079,community_centre,Scadding Court Community Centre,Dundas Street West,
6080,fast_food,Churrasco Portugril,Eglinton Avenue East,
6081,kindergarten,Funshine Child Care Centre,Forty First Street,
6082,place_of_worship,James Street Gospel Tabernacle,James Street,
6083,cafe,Tim Hortons,Lloyd Manor Road,
6084,community_centre,Glen Long Community Centre,Glen Long Avenue,
6085,place_of_worship,Toronto Korean Prayer House,Westmoreland Avenue,
6086,place_of_worship,Toronto Somang Korean Presbyterian Church,Curlew Drive,
6087,school,Quest Alternative Senior School,Bain Avenue,
6088,restaurant,The Black Hoof,Dundas Street West,
6089,place_of_worship,Shearis Israel Congregation,Gilgorm Road,
6090,doctors,Bayview Medical Centre,Bayview Avenue,
6091,cafe,Second Cup,Bloor Street West,
6092,fast_food,Village Juicery,Bloor Street West,
6093,fast_food,Next Station.ca,Bloor Street West,
6094,bank,Buduchnist Credit Union,Bloor Street West,
6095,dentist,Dr. Joe Simardone Family Dental Care,Bloor Street West,
6096,restaurant,Gatto Wood Oven Pizza,Bloor Street West,
6097,restaurant,La Capricciosa,Bloor Street West,
6098,dentist,Bright Life Dental,Bloor Street West,
6099,restaurant,Yumi Japanese Restaurant,Bloor Street West,
6100,pharmacy,Pharmasave,Bloor Street West,
6101,restaurant,Falafel World,Bloor Street West,
6102,restaurant,Osmon's Restaurant,Bloor Street West,
6103,cafe,Coffee Tree Roastery,Bloor Street West,
6104,restaurant,Marusya’s Kitchen,Bloor Street West,
6105,restaurant,Tahini's,Bloor Street West,
6106,bank,Ukrainian Credit Union Limited,Bloor Street West,
6107,fuel,Esso,Trethewey Drive,
6108,clinic,Skinatomy Laser Clinic,Yonge Street,
6109,fast_food,Osmow's,Yonge Street,
6110,restaurant,Chi Asian Tapas,Yonge Street,
6111,restaurant,Eggsmart,Bay Street,
6112,car_rental,Avis,Dundas Street West,
6113,pharmacy,Dundas Kipling Pharmacy,Dundas Street West,
6114,restaurant,Pita & Hummus,Dundas Street West,
6115,restaurant,Sushi 2 GO,Dundas Street West,
6116,fast_food,Kebab 49,Dundas Street West,
6117,dentist,Queensway Dental,The Queensway,
6118,cafe,Spin Dessert Cafe,The Queensway,
6119,restaurant,Freshii,York Mills Road,
6120,restaurant,Captain's Boil,York Mills Road,
6121,fast_food,Firehouse Subs,York Mills Road,
6122,place_of_worship,Don Mills Jamatkhana,Overlea Boulevard,
6123,restaurant,Nigiriya Gourmet Sushi,Millwood Road,
6124,place_of_worship,Don Heights Uniitarian Church,Antrim Crescent,
6125,restaurant,Kalyvia Restaurant,Danforth Avenue,
6126,restaurant,Nando's,Bay Street,
6127,restaurant,Big Pita,Front Street East,
6128,doctors,Scarborough Cardiac Diagnostic Centre,Eglinton Avenue East,
6129,cafe,Mijanéaux,Brown's Line,
6130,restaurant,Bocconcini Pizza and Wings,Gerrard Street East,
6131,bank,RBC,Dundas Street West,
6132,dentist,dentistry asleep,Bay Street,
6133,bar,d|bar,Yorkville Avenue,
6134,bank,Scotiabank,Avenue Road,
6135,pub,Firkin on Bloor,Bloor Street East,
6136,pub,Pre-Nup Pub,College Street,
6137,library,Toronto Public Library - City Hall,Queen Street West,
6138,restaurant,Jazz Bistro,Victoria Street,
6139,restaurant,Avli Restaurant,Danforth Avenue,
6140,restaurant,Mermaid Fish & Grill House,St. Clair Avenue East,
6141,doctors,Rosedale Wellness Centre/Dawson Dental Centre,Bloor Street East,
6142,pharmacy,Finch-Leslie Pharmacy,Ravel Road,
6143,place_of_worship,Toronto Eckankar Centre,Yorkville Avenue,
6144,restaurant,Banh Mi Boys,Queen Street West,
6145,restaurant,Bindia,Market Street,
6146,restaurant,Market Street Catch,Market Street,
6147,childcare,Special Monents Childcare Centre,Glebe Road East,
6148,dentist,Dr. Bill Kivlichan Dentist,Heath Street East,
6149,kindergarten,Montessori For Children,Alvin Avenue,
6150,restaurant,Hot Beans,Baldwin Street,
6151,bar,Shark Club Sports Bar Grill,Dundas Street East,
6152,restaurant,Uncle Ray's Food and Liquor,Church Street,
6153,fast_food,Taco Bell,Bloor Street West,
6154,place_of_worship,Serbian Eastern-Orthodox,Delaware Avenue,
6155,place_of_worship,The Salvation Army,Dovercourt Road,
6156,bank,BMO,Rogers Road,
6157,place_of_worship,St Matthews Church,Old Weston Road,
6158,library,Toronto Public Library - St. Clair/Silverthorn,St. Clair Avenue West,
6159,library,Toronto Public Library - Woodview Park,Bradstock Road,
6160,library,Toronto Public Library - Cliffcrest,Kingston Road,
6161,community_centre,Rose Avenue Community Centre,Ontario Street,
6162,pharmacy,Guardian,O'Connor Drive,
6163,pharmacy,Guardian,Danforth Avenue,
6164,school,Arrowsmith School,St. Clair Avenue West,
6165,restaurant,Lucy Ethiopian Restaurant,Danforth Avenue,
6166,fast_food,Panago,Yonge Street,
6167,restaurant,Weslodge,King Street West,
6168,restaurant,Patria,King Street West,
6169,cafe,Aroma Espresso Bar,Laird Drive,
6170,restaurant,Sunset Grill,Wicksteed Avenue,
6171,fast_food,South Street Burger,Wicksteed Avenue,
6172,cafe,Starbucks,Wicksteed Avenue,
6173,restaurant,Golden Griddle,Laird Drive,
6174,restaurant,Mikado,Laird Drive,
6175,post_office,Scarborough Station 11,Ashtonbee Road,
6176,pub,Wallflower,Dundas Street West,
6177,fast_food,Taco Del Mar,Bremner Boulevard,
6178,bar,Bola Bar,Dundas Street West,
6179,cinema,Cineplex Cinemas Empress Walk,Yonge Street,
6180,fast_food,Hero Certified Burgers,East Liberty Street,
6181,doctors,Village Family Health Team/Liberty Market Pharmacy,East Liberty Street,
6182,pub,Williams Landing,Lynn Williams Street,
6183,cafe,Aroma Espresso Bar,Lynn Williams Street,
6184,fast_food,Panago,Lynn Williams Street,
6185,bank,BMO,East Liberty Street,
6186,pub,Brazen Head Irish Pub,East Liberty Street,
6187,bank,CIBC,Lynn Williams Street,
6188,restaurant,Wild Wing,Millwood Road,
6189,cafe,Fahrenheit Coffee,Lombard Street,
6190,place_of_worship,St. Hilda's Anglican Church,Dufferin Street,
6191,fast_food,Sofra Grill Express,St. Clair Avenue West,
6192,restaurant,Dasoni,St. Clair Avenue West,
6193,restaurant,Halibut House,St. Clair Avenue West,
6194,fast_food,Pizzaville,College Street,
6195,place_of_worship,Ethiopian Evangelical Church,Pape Avenue,
6196,fast_food,Mr. Pizza,Yonge Street,
6197,restaurant,Pizzeria Badiali,Dovercourt Road,
6198,restaurant,Julie's Restaurant & Bar,Dovercourt Road,
6199,doctors,Royal Care Medical Centre,College Street,
6200,cafe,Starbucks,Lake Shore Boulevard West,
6201,community_centre,Dennis R Timbrell Resource Centre,St Dennis Drive,
6202,music_school,Forest Hill Music Academy,Yonge Street,
6203,restaurant,Earls,King Street West,
6204,cafe,Minuet Cafe,Danforth Avenue,
6205,bar,The Only Cafe,Danforth Avenue,
6206,cafe,The One in the Only,Danforth Avenue,
6207,restaurant,Rhum Corner,Dundas Street West,
6208,bar,Hoof Cocktail Bar,Dundas Street West,
6209,fast_food,Craft Kitchen,Adelaide Street West,
6210,restaurant,Thai Princess,King Street West,
6211,restaurant,Fusaro's Kitchen,Spadina Avenue,
6212,restaurant,WVRST,King Street West,
6213,restaurant,Morgans on the Danforth,Danforth Avenue,
6214,restaurant,May Yan Seafood Restaurant 陸福海鮮酒家,Sheppard Avenue East,
6215,doctors,Appletree Medical Centre,Queen Street East,
6216,theatre,Annex Theatre,Bathurst Street,
6217,school,East Alternative School of Toronto,Boultbee Avenue,
6218,bar,Karaoke Yonge Norebang,Yonge Street,
6219,restaurant,Kayagum,Yonge Street,
6220,restaurant,Cantine Bistro + Bar,Avenue Road,
6221,restaurant,Le Petit Chef,Harbord Street,
6222,restaurant,Maki Sushi,Wicksteed Avenue,
6223,fast_food,Pizza Pizza,Finch Avenue East,
6224,fast_food,McDonald's,Finch Avenue East,
6225,restaurant,The Friendly Thai,Dundas Street West,
6226,bar,3030,Dundas Street West,
6227,restaurant,Al Pastor,Dundas Street West,
6228,restaurant,North of Bombay,Dundas Street West,
6229,cafe,Tim Hortons,Queens Quay West,
6230,fast_food,A&W,Lake Shore Boulevard West,
6231,cafe,Decourses,Lake Shore Boulevard West,
6232,fast_food,Wing Machine,Lake Shore Boulevard West,
6233,cafe,St. Lawrence Cafe,The Esplanade,
6234,restaurant,OK2 Diner,Queen Street East,
6235,restaurant,Slowhand Sourdough Pizza,Pape Avenue,
6236,bank,National Bank,King Street East,
6237,fast_food,Subway,King Street East,
6238,restaurant,Leslieville Pumps General Store & Kitchen,Queen Street East,
6239,fast_food,Subway,Eastern Avenue,
6240,clinic,Upper Beach Health & Wellness,Gerrard Street East,
6241,doctors,Upper Beach Health & Wellness,Gerrard Street East,
6242,restaurant,Naan Kebob,Laird Drive,
6243,dentist,Laird Dental Associates,Laird Drive,
6244,dentist,Laird Orthodontics,Laird Drive,
6245,restaurant,Iqbal Kebab & Sweet Centre,Thorncliffe Park Drive,
6246,dentist,Downtown Dental Hygiene Clinic,Spadina Avenue,
6247,cafe,SOMA chocolatemaker,King Street West,
6248,clinic,Cloud Care Clinic,Dundas Street East,
6249,cafe,Rockwell Cafe,Bond Street,
6250,restaurant,Pho Saigon,Eglinton Avenue East,
6251,restaurant,Health Gourmet,Midland Avenue,
6252,restaurant,The Dessert Kitchen,Harbord Street,
6253,restaurant,La Diperie,Harbord Street,
6254,restaurant,Magic Noodle,Harbord Street,
6255,clinic,Queen's Quay Family Medicine,Lower Jarvis Street,
6256,music_school,Dixon Hall Music School,Sumach Street,
6257,studio,Number 9 Audio Group,Gerrard Street East,
6258,community_centre,Waterfront Neighbourhood Centre,Queens Quay West,
6259,fast_food,Pi Co.,Spadina Avenue,
6260,bank,Meridian Credit Union,St. Clair Avenue East,
6261,restaurant,Nimman,Lake Shore Boulevard West,
6262,restaurant,7 West,Charles Street West,
6263,childcare,Nurtured Beginnings,Danforth Avenue,
6264,restaurant,Hungary Thai,Augusta Avenue,
6265,cafe,Sadie's Juice Bar,Baldwin Street,
6266,pub,Sin & Redemption,McCaul Street,
6267,restaurant,Toritos Tapas Bar,Augusta Avenue,
6268,restaurant,Valentina,Bellevue Avenue,
6269,cafe;fast_food,NU Bügel,Augusta Avenue,
6270,cafe,Nadège Patisserie,Queen Street West,
6271,doctors,Dr Shams Eye Care Clinic,Newton Drive,
6272,community_centre,Unison Health & Community Services,Oakwood Avenue,
