id,type,name,address,
2909,herbalist,Tincture & Tonic Apothecary,Dundas Street West,
2910,shoes,Achilles Orthopedic Shoes,Dundas Street West,
2911,tailor,Maria Dry Clean,Dundas Street West,
2912,hairdresser,Dorota Hair Design,Roncesvalles Avenue,
2913,hairdresser,Moretti,Roncesvalles Avenue,
2914,beauty,Roncesvalles Hair Salon,Roncesvalles Avenue,
2915,gift,Maggie's Farm,Roncesvalles Avenue,
2916,gift,Scout,Roncesvalles Avenue,
2917,gift,Himalayan Collections,Roncesvalles Avenue,
2918,clothes,Helga,Roncesvalles Avenue,
2919,toys,Hey Kiddo,Roncesvalles Avenue,
2920,flooring,Pollocks Carpet Market,Roncesvalles Avenue,
2921,jewelry,Suetables,Roncesvalles Avenue,
2922,clothes,Outclass,Roncesvalles Avenue,
2923,cannabis,Purple Tree Cannabis Co.,Roncesvalles Avenue,
2924,tailor,Tailoress,Roncesvalles Avenue,
2925,interior_decoration,313 Design Market,Roncesvalles Avenue,
2926,deli,The Mercantile,Roncesvalles Avenue,
2927,pet,Kennel Cafe,Roncesvalles Avenue,
2928,shoes,Brodawka & Friends,Roncesvalles Avenue,
2929,health_food,Kim Natural Food,Roncesvalles Avenue,
2930,laundry,Brite Star,Roncesvalles Avenue,
2931,clothes,XTC Designs,Rexdale Boulevard,
2932,clothes,Urban Behaviour,Rexdale Boulevard,
2933,clothes,Society,Rexdale Boulevard,
2934,clothes,LA Fashion,Rexdale Boulevard,
2935,shoes,Naturalizer,Rexdale Boulevard,
2936,optician,LensCrafters,Rexdale Boulevard,
2937,optician,Kodak Lens,Rexdale Boulevard,
2938,nutrition_supplements,GNC,Rexdale Boulevard,
2939,shoes,Forest Shoes,Rexdale Boulevard,
2940,fabric,Fabric House,Rexdale Boulevard,
2941,furniture,Balkh,Rexdale Boulevard,
2942,clothes,Ardene,Rexdale Boulevard,
2943,clothes,Designer Depot,Rexdale Boulevard,
2944,hairdresser,Salon Montiero,Rexdale Boulevard,
2945,shoes,AK's Footwear,Rexdale Boulevard,
2946,gift,Showcase,Rexdale Boulevard,
2947,mobile_phone,Freedom Mobile,Rexdale Boulevard,
2948,furniture,Fine Furniture,Rexdale Boulevard,
2949,mobile_phone,Cell Villa,Rexdale Boulevard,
2950,beauty,Mary's Nails,Rexdale Boulevard,
2951,jewelry,Arain Jewelers,Rexdale Boulevard,
2952,mobile_phone,WirelessWave,Rexdale Boulevard,
2953,mobile_phone,Tbooth Wireless,Rexdale Boulevard,
2954,hifi,Boss Sound,Rexdale Boulevard,
2955,photo,7 Magic Photo & Gift,Rexdale Boulevard,
2956,nutrition_supplements,S&H Health Foods,Rexdale Boulevard,
2957,houseware,Classy Bed & Bath,Rexdale Boulevard,
2958,jewelry,Oliver Jewellery,Rexdale Boulevard,
2959,tailor,Imperial Tailoring,Rexdale Boulevard,
2960,watches,Moments,Rexdale Boulevard,
2961,mobile_phone,Wireless King,Rexdale Boulevard,
2962,optician,Hakim Optical,Rexdale Boulevard,
2963,clothes,Leather Unlimited,Rexdale Boulevard,
2964,clothes,Kids Finn,Rexdale Boulevard,
2965,clothes,Rush St.,Rexdale Boulevard,
2966,mobile_phone,Rogers,Rexdale Boulevard,
2967,variety_store,Dollarama,Rexdale Boulevard,
2968,mobile_phone,WOW! Mobile Boutique,Rexdale Boulevard,
2969,newsagent,INS Market,Rexdale Boulevard,
2970,electronics,Clocks Unlimited,Rexdale Boulevard,
2971,perfumery,Enchante,Rexdale Boulevard,
2972,jewelry,Peoples Jewellers,Rexdale Boulevard,
2973,beauty,Surprise Nails,Rexdale Boulevard,
2974,mobile_phone,Best Buy Mobile,Rexdale Boulevard,
2975,houseware,Jinny's China & Gifts,Rexdale Boulevard,
2976,clothes,Me+,Rexdale Boulevard,
2977,clothes,Silks,Rexdale Boulevard,
2978,clothes,The Children's Place,Rexdale Boulevard,
2979,carpet,Rug Emporium,Rexdale Boulevard,
2980,clothes,Frugo,Rexdale Boulevard,
2981,photo,Picture Picture,Rexdale Boulevard,
2982,mobile_phone,Chatr,Rexdale Boulevard,
2983,shoes,Foot Locker,Rexdale Boulevard,
2984,clothes,Young Connection,Rexdale Boulevard,
2985,video_games,EB Games,Rexdale Boulevard,
2986,clothes,Limite,Rexdale Boulevard,
2987,supermarket,Bulk Barn,Rexdale Boulevard,
2988,shoes,Royal Shoe Repair,Rexdale Boulevard,
2989,dry_cleaning,Unikleen Cleaners,Rexdale Boulevard,
2990,beauty,V&Q Nails,Albion Road,
2991,copyshop,Instant Photocopy,Albion Road,
2992,nutrition_supplements,Nature's Health Food,Albion Road,
2993,jewelry,Leela's,Albion Road,
2994,variety_store,Your Dollar Store With More,Albion Road,
2995,clothes,Ardene,Albion Road,
2996,clothes,Tranzia Collection,Albion Road,
2997,mobile_phone,Koodo,Albion Road,
2998,perfumery,Scents by Gazebo,Albion Road,
2999,travel_agency,Skyway Travel,Albion Road,
3000,clothes,Frugo,Albion Road,
3001,clothes,Lemar Men's Wear,Albion Road,
3002,electronics,The Source,Albion Road,
3003,clothes,Sara Lee Fashions,Albion Road,
3004,confectionery,Bulk Ville,Albion Road,
3005,shoes,Forrest Shoes,Albion Road,
3006,hairdresser,Ryan's Beauty Hair Salon,Albion Road,
3007,clothes,Lingerie Studio,Albion Road,
3008,clothes,Blossom Lady Accessories,Albion Road,
3009,convenience,Goodies Convenience,Albion Road,
3010,mobile_phone,Cellular Point,Albion Road,
3011,mobile_phone,Fido,Albion Road,
3012,gift,MMY Gift Shop,Albion Road,
3013,clothes,Family Leather,Albion Road,
3014,clothes,L&W Lingerie,Albion Road,
3015,clothes,Fa's Apparel,Albion Road,
3016,tailor,Sew Right,Albion Road,
3017,beauty,Rocchetti's Nails,Albion Road,
3018,carpet,Samir Rugs,Albion Road,
3019,stationery,School Zone,Albion Road,
3020,optician,Optical Palace,Albion Road,
3021,hairdresser,Albion Mall Hairstyling,Albion Road,
3022,newsagent,Gateway Newstands,Albion Road,
3023,hearing_aids,Hearing Solutions,Albion Road,
3024,interior_decoration,LA Fair Home Decor,Albion Road,
3025,clothes,Hi Kids,Albion Road,
3026,electronics,As Seen On TV Gadgets,Albion Road,
3027,shoes,Torbo Shoes,Albion Road,
3028,clothes,Hollywood Fashions,Albion Road,
3029,mobile_phone,Bell,Albion Road,
3030,lottery,Albion Lotto Centre,Albion Road,
3031,mobile_phone,Cellicon,Albion Road,
3032,mobile_phone,Virgin Plus,Albion Road,
3033,mobile_phone,Phone Cards Plus,Albion Road,
3034,mobile_phone,WirelessWave,Albion Road,
3035,mobile_phone,Rogers,Albion Road,
3036,jewelry,Daniel Watches & Jewellery,Albion Road,
3037,video_games,We Got Games,Albion Road,
3038,clothes,Hazel Fashions,Albion Road,
3039,mobile_phone,Value Mobile,Albion Road,
3040,clothes,XTC Designs,Albion Road,
3041,shoes,Shoe Club,Albion Road,
3042,clothes,Society,Albion Road,
3043,jewelry,Liz Gifts & Jewellery,Albion Road,
3044,mobile_phone,Cellular Point Express,Albion Road,
3045,photo,Albion Digital 1Hour Photo,Albion Road,
3046,beauty,Excel Beauty Supplies,Albion Road,
3047,clothes,Marvel Children's Wear,Albion Road,
3048,clothes,Gazebo Fashions,Albion Road,
3049,houseware,Lucky Kitchen Plus,Albion Road,
3050,money_lender,Easy Home,Albion Road,
3051,electronics,Tech Tech,Albion Road,
3052,clothes,Sparks Fashion,Albion Road,
3053,clothes,May's Leather,Albion Road,
3054,clothes,California Fashions,Albion Road,
3055,dry_cleaning,Albion 1 Hour Cleaners,Albion Road,
3056,hairdresser,Albion Eight Bells Beauty Salon,Albion Road,
3057,tobacco,Mike's Smoke Shop,Albion Road,
3058,money_lender,Cash Money,Albion Road,
3059,houseware,Home Essentials,Albion Road,
3060,money_lender,Loan 4 Payday,Finch Avenue West,
3061,hairdresser_supply,Jan Hair Salon,Finch Avenue West,
3062,laundry,Star Coin Laundry,Finch Avenue West,
3063,houseware,Linens & Beyond,Albion Road,
3064,laundry,Soap Stars Coin Laundry,Albion Road,
3065,money_lender,Money Mart,Albion Road,
3066,convenience,Jug City,Albion Road,
3067,laundry,North Kipling Dry Cleaning - Coin Laundry,Kipling Avenue,
3068,supermarket,FreshChoice Indian Supermarket,Kipling Avenue,
3069,bakery,Kestrel Bakery,Steeles Avenue West,
3070,furniture,Furniture Clearance Outlet,Steeles Avenue West,
3071,variety_store,Dollar More,Steeles Avenue West,
3072,furniture,Friends Furniture,Steeles Avenue West,
3073,clothes,Aishwarriam,Steeles Avenue West,
3074,butcher,New Kabul Halal Meat,Steeles Avenue West,
3075,jewelry,Asia Gold,Steeles Avenue West,
3076,variety_store,Dollar King Plus,Martin Grove Road,
3077,dry_cleaning,Royal Crest Dry Cleaners,Martin Grove Road,
3078,hairdresser,Grace Beauty Supplies & Salon,Martin Grove Road,
3079,beauty,Nails Plus,Bloor Street West,
3080,beauty,Nagomi,Bloor Street West,
3081,greengrocer,Fruteria,Bloor Street West,
3082,beauty,Vanity Nail & Beauty Bar,Bloor Street West,
3083,optician,LF Optical Boutique,Bloor Street West,
3084,clothes,Trixie,Bloor Street West,
3085,wine,The Wine Shop,Bloor Street West,
3086,hairdresser,D2E Hair Boutique,Bloor Street West,
3087,health_food,Peachtree Health Foods,Bloor Street West,
3088,clothes,Brodawka & Friends,Bloor Street West,
3089,optician,Bloor Optical,Bloor Street West,
3090,clothes,Runners Shop,Bloor Street West,
3091,beauty,Waxbar Fuzz,Bloor Street West,
3092,clothes,Common Sort,Bloor Street West,
3093,beauty,Real Nails Spa,Bloor Street West,
3094,e-cigarette,Vape Luv,Bloor Street West,
3095,pet,pet mama,Bloor Street West,
3096,gift,Piya's Boutique,Bloor Street West,
3097,bulk,Strickly Bulk,Bloor Street West,
3098,clothes,Uppdoo,Bloor Street West,
3099,beauty,n_k_d wax & threading,Bloor Street West,
3100,hairdresser,Techinques Hair Studio,Bloor Street West,
3101,butcher,Macelleria Venezia Meat Market,Bloor Street West,
3102,e-cigarette,Salk Street Vapor Shoppes - Toronto,Bloor Street West,
3103,gift,Elegant Gifts & Picture Frames,Bloor Street West,
3104,optician,Centro Optical,Bloor Street West,
3105,shoes,Village Show Boutique,Bloor Street West,
3106,motorcycle,Ezriders,Bloor Street West,
3107,convenience,Ossington Minimart,Bloor Street West,
3108,beauty,Frena Beauty Salon,Bloor Street West,
3109,tax,Discount Income Tax Service,Bloor Street West,
3110,greengrocer,Bloorcourt Village Market,Bloor Street West,
3111,convenience,21 Seven Market,Bloor Street West,
3112,gift,The Green Iguana,Bloor Street West,
3113,money_lender,Money Mart,Bloor Street West,
3114,laundry,Laundry World,Bloor Street West,
3115,shoes,Turquois Shoes,Bloor Street West,
3116,beauty,Tips 2 Toes,Bloor Street West,
3117,convenience,Luck Discount Variety,Bloor Street West,
3118,butcher,Nosso Talho,Bloor Street West,
3119,hairdresser,Blessing Hairport,Weston Road,
3120,stationery,Squibb's,Weston Road,
3121,mobile_phone,Freedom Mobile,Weston Road,
3122,convenience,E's Discount,Weston Road,
3123,convenience,Waryaa Covenience Store,Weston Road,
3124,clothes,Nancy,Weston Road,
3125,beauty,Omely Nails,Weston Road,
3126,hairdresser,D Empress Hair Salon,Weston Road,
3127,convenience,Al-Baraka Variety Store,Weston Road,
3128,beauty,Just Supreme Beauty Centre,Weston Road,
3129,clothes,Grace Ventures,Weston Road,
3130,hairdresser,Lori Hair & Nail Salon,Weston Road,
3131,hairdresser,Ayan Beauty Salon & Supply,Weston Road,
3132,fabric,C&D African,Weston Road,
3133,dry_cleaning,Moonlight Dry Cleaners & Alterations,Weston Road,
3134,beauty,Marilyn Beauty Supplies,Weston Road,
3135,variety_store,Clearance Depot,Weston Road,
3136,variety_store,Weston Shopping Centre,Weston Road,
3137,baby_goods,Karama Baby,Weston Road,
3138,convenience,Global Groceries Canada,Weston Road,
3139,clothes,Anab Jafar Fashion,Weston Road,
3140,convenience,Jam's Grocery Variety,Weston Road,
3141,beauty,Queen Nail & Spa,Weston Road,
3142,laundry,EZ Laundromat,Weston Road,
3143,sewing,The Workroom,Cowan Avenue,
3144,hairdresser,Sado's Beauty Salon,Weston Road,
3145,variety_store,Aynia Versatile Shop,Weston Road,
3146,furniture,Popy Furniture & Mattress Warehouse,Weston Road,
3147,car_repair,Weston Auto Experts,Weston Road,
3148,convenience,Daily Mart,Weston Road,
3149,car,Mr. Automotives,Weston Road,
3150,electronics,Pro Audio & Alarm Security,Weston Road,
3151,hairdresser,A&J Hair Creation,Weston Road,
3152,car_repair,Best Way for Imports,Weston Road,
3153,appliance,Ocean Appliances,Weston Road,
3154,car,Low Price Auto Sales,Weston Road,
3155,beauty,S&N Beauty Bar,Weston Road,
3156,jewelry,T-h Jeweley & Watches,Weston Road,
3157,convenience,Weston Rd. Convenience Store,Weston Road,
3158,cannabis,Medical Marijuana,Weston Road,
3159,car_repair,Rick's Garage,Weston Road,
3160,clothes,The Spot,Bloor Street West,
3161,health_food,Easy Health Food Store,Bloor Street West,
3162,vacant,Brock Sandwich,Bloor Street West,
3163,vacant,Vito's Barbershop,Bloor Street West,
3164,bulk,Nut House,Bloor Street West,
3165,hairdresser,Magic Touch Beauty Salon,Bloor Street West,
3166,money_lender,It'$ Payday Inc,Bloor Street West,
3167,printing,SL Graphics & Printing,Bloor Street West,
3168,second_hand,Bloor Army Surplus,Bloor Street West,
3169,furniture,Great Furniture,Bloor Street West,
3170,second_hand,Tara Thrift,Bloor Street West,
3171,convenience,Harar Grocery,Bloor Street West,
3172,convenience,Scotty's Variety,Bloor Street West,
3173,greengrocer,Blue Sky Fruit Market,Bloor Street West,
3174,bicycle,Bike Pirates,Bloor Street West,
3175,beauty,Tans Unlimited,Bloor Street West,
3176,headshop,Bloor Gift & Smoke,Bloor Street West,
3177,sports,Toronto Hockey Store,Bloor Street West,
3178,sports,Goalie Heaven,Bloor Street West,
3179,optician,Wally's Optical,Bloor Street West,
3180,florist,Victoria's Flowers,Bloor Street West,
3181,carpet,Barton Floor Coverings,Queen Street West,
3182,beauty,Hawaii Nails & Spa,Bloor Street West,
3183,bakery,Andrea's Cookies,Bloor Street West,
3184,clothes,Jealous Bridemaids,Bloor Street West,
3185,mobile_phone,Telus / Koodo,Bloor Street West,
3186,hairdresser,Capucci Salon,Bloor Street West,
3187,clothes,Cora Cuture,Bloor Street West,
3188,clothes,Buck's Hard Goods,Bloor Street West,
3189,beauty,Perfect Nail & Waxing,Bloor Street West,
3190,beauty,Lashed by Vivien,Bloor Street West,
3191,beauty,Beauty Wax Room,Bloor Street West,
3192,beauty,The Cosmopolitan,Bloor Street West,
3193,hairdresser,Trevor Odho Studio,Bloor Street West,
3194,laundry,Shaw Coin Laundry,Bloor Street West,
3195,pet,Woof!,Bloor Street West,
3196,convenience,A L Mini Mart,Bloor Street West,
3197,convenience,Freta Injera & Variety Store,Bloor Street West,
3198,hairdresser,Imagen & Mas Hair Salon,Bloor Street West,
3199,books,House of Anansi Press,Sterling Road,
3200,art,Rebecca Gallery,Bloor Street West,
3201,hairdresser,His and Her Hair Place,Bloor Street West,
3202,hairdresser,Hair by Lina,Bloor Street West,
3203,greengrocer,Gold City Fruit Market,Bloor Street West,
3204,vacant,Garfield Eats,Bloor Street West,
3205,beauty,Pause Beauty Boutique,Bloor Street West,
3206,dry_cleaning,Kembass Cleaners,Bloor Street West,
3207,music,Zoinks,Bloor Street West,
3208,hairdresser,Hollow Ground Barber Shop,Bloor Street West,
3209,music,Dupe Shop,Bloor Street West,
3210,vacuum_cleaner,A2Z VAcuums,Bloor Street West,
3211,jewelry,QT Jewellery & Watches,Bloor Street West,
3212,clothes,Amkay's Mk's,Bloor Street West,
3213,hairdresser,Mona Lisa Hair Salon,Bloor Street West,
3214,hairdresser,Queens's Shop,Bloor Street West,
3215,furniture,Furniture Emporium,Bloor Street West,
3216,music,Dead Dog Records,Bloor Street West,
3217,convenience,Supermart Convenience,Bloor Street West,
3218,tattoo,Pravda Tattoo,Bloor Street West,
3219,vape,Vapers on Bloor,Bloor Street West,
3220,dry_cleaning,Tommy's Dry Cleaners,Weston Road,
3221,furniture,Caplan's,Weston Road,
3222,electronics,Tech Solutions,Weston Road,
3223,beauty,Isabel Soares,Weston Road,
3224,hairdresser,Destiny Salon,Weston Road,
3225,travel_agency,Bluekat Travels,Weston Road,
3226,car_repair,Autofix,Weston Road,
3227,car_repair,Jutt Motors,Weston Road,
3228,bakery,Nsawam Bakery,Weston Road,
3229,car_repair,SK Automotive,Weston Road,
3230,car_repair,Weston Auto Collision,Weston Road,
3231,car,Coliseum Auto Sales,Weston Road,
3232,florist,Hunt and Gather,Bloor Street West,
3233,hairdresser,Westside Hair Studio Inc,Bloor Street West,
3234,beauty,Nail Wax Toe Salon,Bloor Street West,
3235,travel_agency,The Martour Travel Group,Bloor Street West,
3236,beauty,Organic Nail Bar,Bathurst Street,
3237,hairdresser,Da Look,Islington Avenue,
3238,beauty,Lucky Nails Spa,Islington Avenue,
3239,houseware,Juxtapose Home,Bloor Street West,
3240,hairdresser,Pelo Salon,Bloor Street West,
3241,hairdresser,Hey Red!,Sorauren Avenue,
3242,laundry,J. & R. Coin Laundry,Dovercourt Road,
3243,cannabis,Cabin Cannabis,Bloor Street West,
3244,travel_agency,Korea Travel Service,Bloor Street West,
3245,clothes,First Kiss,Bloor Street West,
3246,tattoo,Heart Strong Tattoo,Bloor Street West,
3247,bookmaker,Champions on Bloor,Bloor Street West,
3248,tanning,Glo On Annex,Bloor Street West,
3249,massage,Esu Massage Therapy,Bloor Street West,
3250,laundry,Wash N' Wear Coin Laundry,Wilson Avenue,
3251,beauty,CH Nails,Wilson Avenue,
3252,hairdresser,Braids & Barber,Wilson Avenue,
3253,tobacco,Have a Cigar,Wilson Avenue,
3254,clothes,Sirens,Wilson Avenue,
3255,clothes,Mega Children's Wear,Wilson Avenue,
3256,clothes,Fashions for You,Wilson Avenue,
3257,clothes,Labels,Wilson Avenue,
3258,mobile_phone,Compu-Cell,Wilson Avenue,
3259,clothes,Mayar Lingerie,Wilson Avenue,
3260,shoes,Elegant Shoes,Wilson Avenue,
3261,clothes,Cindy Fashion,Wilson Avenue,
3262,clothes,New Yorker's Fashions,Wilson Avenue,
3263,shoes,Boardwalk Shoes,Wilson Avenue,
3264,jewelry,Caprice Jewellers,Wilson Avenue,
3265,clothes,Trendi 4 Men,Wilson Avenue,
3266,clothes,Monique's Boutique,Wilson Avenue,
3267,clothes,Hype,Wilson Avenue,
3268,clothes,Blossom,Wilson Avenue,
3269,interior_decoration,La Fair Home Decor,Wilson Avenue,
3270,toys,Toys and Games,Wilson Avenue,
3271,perfumery,Mirror Mirror Fragrances,Wilson Avenue,
3272,hairdresser,Salon Guilliano,Wilson Avenue,
3273,beauty,BSW Beauty Supply,Wilson Avenue,
3274,clothes,International Clothiers,Wilson Avenue,
3275,shoes,Riz Footwear,Wilson Avenue,
3276,clothes,Ardene,Wilson Avenue,
3277,jewelry,Perfect Jewellery,Wilson Avenue,
3278,travel_agency,Gulliver Travels,Wilson Avenue,
3279,confectionery,Zeyuti's Bulk Food,Wilson Avenue,
3280,leather,Family Leather,Wilson Avenue,
3281,mobile_phone,Phone Cards Plus,Wilson Avenue,
3282,video_games,Asa Gamez & Electronics,Wilson Avenue,
3283,mobile_phone,Gadget Plus,Wilson Avenue,
3284,jewelry,Golden Gate Jewellers,Wilson Avenue,
3285,tattoo,NY NY Body Piercing,Wilson Avenue,
3286,clothes,American Fashions,Wilson Avenue,
3287,clothes,J&F Styles,Wilson Avenue,
3288,clothes,Kids City Fashions,Wilson Avenue,
3289,clothes,Melrose,Wilson Avenue,
3290,clothes,New York Connection,Wilson Avenue,
3291,jewelry,O'Toole's Fine Jewellery,Wilson Avenue,
3292,variety_store,Dollar Power,Wilson Avenue,
3293,bag,Katherine Handbags,Wilson Avenue,
3294,beauty,Red Nails II,Wilson Avenue,
3295,nutrition_supplements,S&H Health Foods,Wilson Avenue,
